timestamp,player,prop_type,line_value,book,over_odds,under_odds
2026-04-01T06:20:40Z,Josh Giddey,Rebounds,9.5,fanduel,102,-136
2026-04-01T06:20:40Z,Tre Jones,Rebounds,3.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Josh Giddey,Steals,1.5,fanduel,138,-186
2026-04-01T06:20:40Z,Tre Jones,Threes,0.5,fanduel,-230,168
2026-04-01T06:20:40Z,Isaac Okoro,Threes,1.5,fanduel,146,-200
2026-04-01T06:20:40Z,Matas Buzelis,Threes,2.5,fanduel,-154,116
2026-04-01T06:20:40Z,Pascal Siakam,Threes,1.5,fanduel,118,-158
2026-04-01T06:20:40Z,Josh Giddey,Threes,2.5,fanduel,130,-174
2026-04-01T06:20:40Z,Josh Giddey,Assists,10.5,draftkings,-139,106
2026-04-01T06:20:40Z,Tre Jones,Assists,5.5,draftkings,110,-145
2026-04-01T06:20:40Z,Pascal Siakam,Assists,3.5,draftkings,-143,109
2026-04-01T06:20:40Z,Pascal Siakam,Points,24.5,draftkings,-121,-105
2026-04-01T06:20:40Z,Matas Buzelis,Points,20.5,draftkings,-117,-109
2026-04-01T06:20:40Z,Josh Giddey,Points,19.5,draftkings,-102,-125
2026-04-01T06:20:40Z,Tre Jones,Points,15.5,draftkings,-108,-118
2026-04-01T06:20:40Z,Isaac Okoro,Points,10.5,draftkings,-110,-116
2026-04-01T06:20:40Z,Nick Richards,Points,9.5,draftkings,-133,104
2026-04-01T06:20:40Z,Josh Giddey,Points Assists,30.5,draftkings,-111,-119
2026-04-01T06:20:40Z,Pascal Siakam,Points Assists,29.5,draftkings,-105,-125
2026-04-01T06:20:40Z,Tre Jones,Points Assists,20.5,draftkings,-124,-106
2026-04-01T06:20:40Z,Pascal Siakam,Points Rebounds,31.5,draftkings,-114,-116
2026-04-01T06:20:40Z,Josh Giddey,Points Rebounds,28.5,draftkings,-109,-120
2026-04-01T06:20:40Z,Matas Buzelis,Points Rebounds,27.5,draftkings,-119,-110
2026-04-01T06:20:40Z,Tre Jones,Points Rebounds,19.5,draftkings,-112,-117
2026-04-01T06:20:40Z,Nick Richards,Points Rebounds,17.5,draftkings,-130,-101
2026-04-01T06:20:40Z,Isaac Okoro,Points Rebounds,13.5,draftkings,-126,-105
2026-04-01T06:20:40Z,Josh Giddey,Points Rebounds Assists,39.5,draftkings,-115,-115
2026-04-01T06:20:40Z,Pascal Siakam,Points Rebounds Assists,35.5,draftkings,-118,-111
2026-04-01T06:20:40Z,Tre Jones,Points Rebounds Assists,24.5,draftkings,-122,-108
2026-04-01T06:20:40Z,Josh Giddey,Rebounds,8.5,draftkings,-146,111
2026-04-01T06:20:40Z,Nick Richards,Rebounds,7.5,draftkings,-129,-102
2026-04-01T06:20:40Z,Matas Buzelis,Rebounds,6.5,draftkings,-136,103
2026-04-01T06:20:40Z,Pascal Siakam,Rebounds,6.5,draftkings,-101,-131
2026-04-01T06:20:40Z,Tre Jones,Rebounds,3.5,draftkings,-143,109
2026-04-01T06:20:40Z,Isaac Okoro,Rebounds,3.5,draftkings,117,-154
2026-04-01T06:20:40Z,Matas Buzelis,Threes,2.5,draftkings,-175,132
2026-04-01T06:20:40Z,Josh Giddey,Threes,2.5,draftkings,114,-150
2026-04-01T06:20:40Z,Isaac Okoro,Threes,1.5,draftkings,124,-164
2026-04-01T06:20:40Z,Pascal Siakam,Threes,1.5,draftkings,134,-177
2026-04-01T06:20:40Z,Nikola Jokic,Assists,11.5,fanduel,100,-132
2026-04-01T06:20:40Z,Jamal Murray,Assists,6.5,fanduel,-136,102
2026-04-01T06:20:40Z,Cody Williams,Assists,2.5,fanduel,-162,122
2026-04-01T06:20:40Z,Kyle Filipowski,Assists,2.5,fanduel,-180,134
2026-04-01T06:20:40Z,Nikola Jokic,Blocks,0.5,fanduel,-174,130
2026-04-01T06:20:40Z,Nikola Jokic,Points,24.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Jamal Murray,Points,24.5,fanduel,-120,-110
2026-04-01T06:20:40Z,Cameron Johnson,Points,11.5,fanduel,100,-132
2026-04-01T06:20:40Z,Aaron Gordon,Points,15.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Cody Williams,Points,14.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Ace Bailey,Points,19.5,fanduel,-110,-120
2026-04-01T06:20:40Z,Tim Hardaway Jr,Points,12.5,fanduel,-136,102
2026-04-01T06:20:40Z,Bruce Brown,Points,7.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Peyton Watson,Points,12.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Brice Sensabaugh,Points,21.5,fanduel,-106,-125
2026-04-01T06:20:40Z,Kyle Filipowski,Points,15.5,fanduel,102,-136
2026-04-01T06:20:40Z,Christian Braun,Points,10.5,fanduel,-112,-118
2026-04-01T06:20:40Z,Jamal Murray,Points Assists,31.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Cameron Johnson,Points Assists,13.5,fanduel,-108,-122
2026-04-01T06:20:40Z,Brice Sensabaugh,Points Assists,23.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Aaron Gordon,Points Assists,18.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Christian Braun,Points Assists,12.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Nikola Jokic,Points Assists,36.5,fanduel,-112,-118
2026-04-01T06:20:40Z,Cody Williams,Points Assists,17.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Ace Bailey,Points Assists,21.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Kyle Filipowski,Points Assists,18.5,fanduel,-104,-125
2026-04-01T06:20:40Z,Nikola Jokic,Points Rebounds,38.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Jamal Murray,Points Rebounds,29.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Cameron Johnson,Points Rebounds,14.5,fanduel,-112,-118
2026-04-01T06:20:40Z,Tim Hardaway Jr,Points Rebounds,15.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Aaron Gordon,Points Rebounds,21.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Christian Braun,Points Rebounds,14.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Peyton Watson,Points Rebounds,16.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Cody Williams,Points Rebounds,18.5,fanduel,-112,-118
2026-04-01T06:20:40Z,Bruce Brown,Points Rebounds,10.5,fanduel,-112,-118
2026-04-01T06:20:40Z,Brice Sensabaugh,Points Rebounds,24.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Ace Bailey,Points Rebounds,24.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Kyle Filipowski,Points Rebounds,22.5,fanduel,-120,-110
2026-04-01T06:20:40Z,Jamal Murray,Points Rebounds Assists,36.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Cameron Johnson,Points Rebounds Assists,16.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Aaron Gordon,Points Rebounds Assists,23.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Christian Braun,Points Rebounds Assists,17.5,fanduel,-104,-128
2026-04-01T06:20:40Z,Nikola Jokic,Points Rebounds Assists,49.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Brice Sensabaugh,Points Rebounds Assists,26.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Cody Williams,Points Rebounds Assists,21.5,fanduel,-120,-110
2026-04-01T06:20:40Z,Ace Bailey,Points Rebounds Assists,26.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Kyle Filipowski,Points Rebounds Assists,25.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Kyle Filipowski,Rebounds,7.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Aaron Gordon,Rebounds,5.5,fanduel,-132,100
2026-04-01T06:20:40Z,Christian Braun,Rebounds,4.5,fanduel,114,-152
2026-04-01T06:20:40Z,Nikola Jokic,Rebounds,13.5,fanduel,-104,-128
2026-04-01T06:20:40Z,Jamal Murray,Rebounds,4.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Cody Williams,Rebounds,3.5,fanduel,-144,108
2026-04-01T06:20:40Z,Bruce Brown,Rebounds,3.5,fanduel,142,-192
2026-04-01T06:20:40Z,Cameron Johnson,Rebounds,3.5,fanduel,134,-180
2026-04-01T06:20:40Z,Peyton Watson,Rebounds,4.5,fanduel,128,-172
2026-04-01T06:20:40Z,Ace Bailey,Rebounds,4.5,fanduel,-152,114
2026-04-01T06:20:40Z,Brice Sensabaugh,Rebounds,3.5,fanduel,116,-154
2026-04-01T06:20:40Z,Nikola Jokic,Steals,1.5,fanduel,116,-158
2026-04-01T06:20:40Z,Jamal Murray,Steals,0.5,fanduel,-245,178
2026-04-01T06:20:40Z,Aaron Gordon,Threes,1.5,fanduel,116,-154
2026-04-01T06:20:40Z,Kyle Filipowski,Threes,1.5,fanduel,178,-245
2026-04-01T06:20:40Z,Tim Hardaway Jr,Threes,2.5,fanduel,-132,100
2026-04-01T06:20:40Z,Cameron Johnson,Threes,1.5,fanduel,-180,134
2026-04-01T06:20:40Z,Nikola Jokic,Threes,1.5,fanduel,-138,104
2026-04-01T06:20:40Z,Peyton Watson,Threes,1.5,fanduel,158,-215
2026-04-01T06:20:40Z,Jamal Murray,Threes,3.5,fanduel,140,-188
2026-04-01T06:20:40Z,Ace Bailey,Threes,2.5,fanduel,-132,100
2026-04-01T06:20:40Z,Brice Sensabaugh,Threes,2.5,fanduel,-132,100
2026-04-01T06:20:40Z,Pat Spencer,Assists,3.5,fanduel,-152,114
2026-04-01T06:20:40Z,Brandin Podziemski,Assists,4.5,fanduel,-146,110
2026-04-01T06:20:40Z,Draymond Green,Assists,6.5,fanduel,124,-166
2026-04-01T06:20:40Z,Gui Santos,Assists,3.5,fanduel,-128,-104
2026-04-01T06:20:40Z,De'Aaron Fox,Assists,6.5,fanduel,118,-158
2026-04-01T06:20:40Z,Victor Wembanyama,Assists,3.5,fanduel,110,-146
2026-04-01T06:20:40Z,Stephon Castle,Assists,7.5,fanduel,-140,106
2026-04-01T06:20:40Z,Dylan Harper,Assists,4.5,fanduel,114,-152
2026-04-01T06:20:40Z,Will Richard,Points,9.5,fanduel,102,-136
2026-04-01T06:20:40Z,Pat Spencer,Points,9.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Victor Wembanyama,Points,25.5,fanduel,-112,-118
2026-04-01T06:20:40Z,Keldon Johnson,Points,12.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Dylan Harper,Points,12.5,fanduel,-110,-120
2026-04-01T06:20:40Z,De'Aaron Fox,Points,16.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Brandin Podziemski,Points,17.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Gui Santos,Points,16.5,fanduel,-110,-120
2026-04-01T06:20:40Z,Julian Champagnie,Points,9.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Draymond Green,Points,9.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Stephon Castle,Points,17.5,fanduel,-106,-125
2026-04-01T06:20:40Z,Devin Vassell,Points,12.5,fanduel,-108,-122
2026-04-01T06:20:40Z,Brandin Podziemski,Points Assists,22.5,fanduel,-130,-102
2026-04-01T06:20:40Z,De'Aaron Fox,Points Assists,22.5,fanduel,-128,-104
2026-04-01T06:20:40Z,Devin Vassell,Points Assists,14.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Gui Santos,Points Assists,20.5,fanduel,-106,-125
2026-04-01T06:20:40Z,Stephon Castle,Points Assists,25.5,fanduel,-112,-118
2026-04-01T06:20:40Z,Draymond Green,Points Assists,15.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Victor Wembanyama,Points Assists,28.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Dylan Harper,Points Assists,16.5,fanduel,-128,-104
2026-04-01T06:20:40Z,Pat Spencer,Points Assists,13.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Draymond Green,Points Rebounds,15.5,fanduel,-106,-125
2026-04-01T06:20:40Z,Julian Champagnie,Points Rebounds,15.5,fanduel,-104,-128
2026-04-01T06:20:40Z,Will Richard,Points Rebounds,12.5,fanduel,-112,-118
2026-04-01T06:20:40Z,Brandin Podziemski,Points Rebounds,23.5,fanduel,-125,-104
2026-04-01T06:20:40Z,Stephon Castle,Points Rebounds,22.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Dylan Harper,Points Rebounds,16.5,fanduel,-104,-128
2026-04-01T06:20:40Z,Victor Wembanyama,Points Rebounds,37.5,fanduel,-112,-118
2026-04-01T06:20:40Z,De'Aaron Fox,Points Rebounds,19.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Pat Spencer,Points Rebounds,12.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Gui Santos,Points Rebounds,22.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Keldon Johnson,Points Rebounds,17.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Devin Vassell,Points Rebounds,16.5,fanduel,-110,-120
2026-04-01T06:20:40Z,Gui Santos,Points Rebounds Assists,25.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Draymond Green,Points Rebounds Assists,21.5,fanduel,-112,-118
2026-04-01T06:20:40Z,Devin Vassell,Points Rebounds Assists,18.5,fanduel,-128,-104
2026-04-01T06:20:40Z,Brandin Podziemski,Points Rebounds Assists,29.5,fanduel,-106,-125
2026-04-01T06:20:40Z,Victor Wembanyama,Points Rebounds Assists,40.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Dylan Harper,Points Rebounds Assists,20.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Stephon Castle,Points Rebounds Assists,30.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Pat Spencer,Points Rebounds Assists,16.5,fanduel,-125,-106
2026-04-01T06:20:40Z,De'Aaron Fox,Points Rebounds Assists,26.5,fanduel,-108,-122
2026-04-01T06:20:40Z,Gui Santos,Rebounds,5.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Will Richard,Rebounds,3.5,fanduel,116,-154
2026-04-01T06:20:40Z,Brandin Podziemski,Rebounds,5.5,fanduel,-148,112
2026-04-01T06:20:40Z,Pat Spencer,Rebounds,2.5,fanduel,-162,122
2026-04-01T06:20:40Z,Draymond Green,Rebounds,5.5,fanduel,-118,-112
2026-04-01T06:20:40Z,De'Aaron Fox,Rebounds,3.5,fanduel,110,-146
2026-04-01T06:20:40Z,Devin Vassell,Rebounds,3.5,fanduel,-152,114
2026-04-01T06:20:40Z,Stephon Castle,Rebounds,4.5,fanduel,-162,122
2026-04-01T06:20:40Z,Keldon Johnson,Rebounds,5.5,fanduel,124,-166
2026-04-01T06:20:40Z,Victor Wembanyama,Rebounds,11.5,fanduel,-136,102
2026-04-01T06:20:40Z,Julian Champagnie,Rebounds,4.5,fanduel,-158,118
2026-04-01T06:20:40Z,Dylan Harper,Rebounds,3.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Pat Spencer,Threes,1.5,fanduel,178,-245
2026-04-01T06:20:40Z,Gui Santos,Threes,1.5,fanduel,-200,148
2026-04-01T06:20:40Z,Will Richard,Threes,1.5,fanduel,100,-132
2026-04-01T06:20:40Z,Brandin Podziemski,Threes,2.5,fanduel,130,-174
2026-04-01T06:20:40Z,Draymond Green,Threes,1.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Julian Champagnie,Threes,2.5,fanduel,134,-180
2026-04-01T06:20:40Z,Victor Wembanyama,Threes,2.5,fanduel,154,-210
2026-04-01T06:20:40Z,Keldon Johnson,Threes,1.5,fanduel,148,-200
2026-04-01T06:20:40Z,Stephon Castle,Threes,1.5,fanduel,162,-220
2026-04-01T06:20:40Z,Devin Vassell,Threes,2.5,fanduel,146,-198
2026-04-01T06:20:40Z,De'Aaron Fox,Threes,1.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Stephon Castle,Assists,7.5,draftkings,-138,105
2026-04-01T06:20:40Z,De'Aaron Fox,Assists,6.5,draftkings,115,-151
2026-04-01T06:20:40Z,Draymond Green,Assists,5.5,draftkings,-150,114
2026-04-01T06:20:40Z,Brandin Podziemski,Assists,4.5,draftkings,-132,100
2026-04-01T06:20:40Z,Dylan Harper,Assists,3.5,draftkings,-151,115
2026-04-01T06:20:40Z,Gui Santos,Assists,3.5,draftkings,-118,-111
2026-04-01T06:20:40Z,Victor Wembanyama,Assists,3.5,draftkings,109,-143
2026-04-01T06:20:40Z,Victor Wembanyama,Points,25.5,draftkings,-109,-117
2026-04-01T06:20:40Z,Stephon Castle,Points,18.5,draftkings,-103,-123
2026-04-01T06:20:40Z,Brandin Podziemski,Points,17.5,draftkings,-108,-118
2026-04-01T06:20:40Z,De'Aaron Fox,Points,16.5,draftkings,-114,-112
2026-04-01T06:20:40Z,Gui Santos,Points,16.5,draftkings,-108,-118
2026-04-01T06:20:40Z,Dylan Harper,Points,12.5,draftkings,-111,-115
2026-04-01T06:20:40Z,Devin Vassell,Points,12.5,draftkings,-104,-123
2026-04-01T06:20:40Z,Julian Champagnie,Points,9.5,draftkings,-114,-112
2026-04-01T06:20:40Z,Draymond Green,Points,9.5,draftkings,-104,-123
2026-04-01T06:20:40Z,Will Richard,Points,9.5,draftkings,101,-128
2026-04-01T06:20:40Z,Victor Wembanyama,Points Assists,28.5,draftkings,-121,-109
2026-04-01T06:20:40Z,Stephon Castle,Points Assists,26.5,draftkings,-109,-121
2026-04-01T06:20:40Z,De'Aaron Fox,Points Assists,22.5,draftkings,-125,-105
2026-04-01T06:20:40Z,Brandin Podziemski,Points Assists,22.5,draftkings,-106,-124
2026-04-01T06:20:40Z,Gui Santos,Points Assists,20.5,draftkings,-109,-121
2026-04-01T06:20:40Z,Dylan Harper,Points Assists,16.5,draftkings,-117,-113
2026-04-01T06:20:40Z,Draymond Green,Points Assists,15.5,draftkings,-113,-117
2026-04-01T06:20:40Z,Victor Wembanyama,Points Rebounds,37.5,draftkings,-120,-110
2026-04-01T06:20:40Z,Brandin Podziemski,Points Rebounds,23.5,draftkings,-113,-117
2026-04-01T06:20:40Z,Stephon Castle,Points Rebounds,23.5,draftkings,-111,-118
2026-04-01T06:20:40Z,Gui Santos,Points Rebounds,22.5,draftkings,-116,-113
2026-04-01T06:20:40Z,De'Aaron Fox,Points Rebounds,20.5,draftkings,-103,-127
2026-04-01T06:20:40Z,Devin Vassell,Points Rebounds,16.5,draftkings,-109,-121
2026-04-01T06:20:40Z,Dylan Harper,Points Rebounds,15.5,draftkings,-126,-105
2026-04-01T06:20:40Z,Draymond Green,Points Rebounds,14.5,draftkings,-125,-105
2026-04-01T06:20:40Z,Julian Champagnie,Points Rebounds,14.5,draftkings,-124,-106
2026-04-01T06:20:40Z,Will Richard,Points Rebounds,12.5,draftkings,-113,-117
2026-04-01T06:20:40Z,Victor Wembanyama,Points Rebounds Assists,41.5,draftkings,-109,-121
2026-04-01T06:20:40Z,Stephon Castle,Points Rebounds Assists,31.5,draftkings,-115,-115
2026-04-01T06:20:40Z,Brandin Podziemski,Points Rebounds Assists,28.5,draftkings,-108,-122
2026-04-01T06:20:40Z,De'Aaron Fox,Points Rebounds Assists,26.5,draftkings,-109,-120
2026-04-01T06:20:40Z,Gui Santos,Points Rebounds Assists,26.5,draftkings,-108,-121
2026-04-01T06:20:40Z,Draymond Green,Points Rebounds Assists,20.5,draftkings,-126,-104
2026-04-01T06:20:40Z,Dylan Harper,Points Rebounds Assists,20.5,draftkings,-106,-124
2026-04-01T06:20:40Z,Victor Wembanyama,Rebounds,12.5,draftkings,102,-135
2026-04-01T06:20:40Z,Brandin Podziemski,Rebounds,5.5,draftkings,-139,106
2026-04-01T06:20:40Z,Gui Santos,Rebounds,5.5,draftkings,-139,105
2026-04-01T06:20:40Z,Draymond Green,Rebounds,5.5,draftkings,-101,-130
2026-04-01T06:20:40Z,Stephon Castle,Rebounds,5.5,draftkings,114,-151
2026-04-01T06:20:40Z,Julian Champagnie,Rebounds,4.5,draftkings,-160,121
2026-04-01T06:20:40Z,Devin Vassell,Rebounds,3.5,draftkings,-147,111
2026-04-01T06:20:40Z,Dylan Harper,Rebounds,3.5,draftkings,102,-134
2026-04-01T06:20:40Z,De'Aaron Fox,Rebounds,3.5,draftkings,110,-145
2026-04-01T06:20:40Z,Will Richard,Rebounds,3.5,draftkings,114,-150
2026-04-01T06:20:40Z,Brandin Podziemski,Threes,2.5,draftkings,106,-140
2026-04-01T06:20:40Z,Gui Santos,Threes,2.5,draftkings,125,-166
2026-04-01T06:20:40Z,Julian Champagnie,Threes,2.5,draftkings,136,-180
2026-04-01T06:20:40Z,Victor Wembanyama,Threes,2.5,draftkings,147,-195
2026-04-01T06:20:40Z,Devin Vassell,Threes,1.5,draftkings,-191,144
2026-04-01T06:20:40Z,Draymond Green,Threes,1.5,draftkings,-136,103
2026-04-01T06:20:40Z,De'Aaron Fox,Threes,1.5,draftkings,-115,-115
2026-04-01T06:20:40Z,Will Richard,Threes,1.5,draftkings,-115,-115
2026-04-01T06:20:40Z,Stephon Castle,Threes,1.5,draftkings,138,-183
2026-04-01T06:20:40Z,Dylan Harper,Threes,0.5,draftkings,-225,168
